Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2018.7450,NA,13.10920000000000,6.95210000000000,1.28600000000000,2.57300000000000,8.1541,2006.1203,13.9107,12.6247,1.2860,12.4046,2.7931,2.5729,0.2202,7.1373,2006.1203,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2044.8831,NA,26.13810000000000,34.75070000000000,1.23800000000000,1.94190000000000,16.7667,2020.0310,26.0901,24.8521,1.2380,13.1126,13.6814,2.5988,11.0826,-20.8400,2020.0310,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2059.5544,NA,14.67130000000000,6.93690000000000,0.88300000000000,2.54110000000000,9.0323,2046.1211,14.3163,13.4333,0.8830,13.1919,2.7825,2.5186,0.2639,19.1532,2046.1211,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2094.3638,NA,34.80940000000000,34.75540000000000,0.64040000000000,2.77070000000000,8.9783,2060.4374,34.5668,33.9264,0.6404,33.7971,2.9000,2.6454,0.2546,-20.4391,2060.4374,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2119.2537,NA,24.88990000000000,27.79440000000000,1.60270000000000,2.25560000000000,11.8828,2095.0042,25.8522,24.2495,1.6027,23.6494,2.8557,2.5775,0.2782,6.7724,2095.0042,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2177.5385,NA,58.28480000000000,55.59370000000000,0.59760000000000,2.22690000000000,9.1917,2120.8564,57.2797,56.6821,0.5976,46.6626,12.2464,2.6148,9.6316,-29.7415,2120.8564,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2220.5284,NA,42.98990000000000,48.63510000000000,0.58640000000000,2.76520000000000,14.8369,2178.1361,42.9787,42.3923,0.5864,42.1427,3.0148,2.6206,0.3942,8.6446,2178.1361,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2260.0331,NA,39.50470000000000,34.73680000000000,0.45170000000000,3.33010000000000,10.0690,2221.1148,39.3700,38.9183,0.4517,38.5742,3.6742,3.3317,0.3425,8.2419,2221.1148,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2307.4319,NA,47.39880000000000,48.66130000000000,1.01750000000000,3.40810000000000,11.3315,2260.4848,47.9646,46.9471,1.0175,46.7895,3.5657,3.3896,0.1761,-9.2913,2260.4848,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2337.0900,NA,29.65810000000000,27.79100000000000,1.29820000000000,2.81740000000000,9.4644,2308.4494,29.9388,28.6406,1.2982,16.6681,14.7899,3.2860,11.5039,20.1736,2308.4494,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2378.9906,NA,41.90060000000000,48.63590000000000,0.54110000000000,3.46730000000000,16.1997,2338.3882,41.1435,40.6024,0.5411,40.5300,3.5397,3.2346,0.3051,-18.6971,2338.3882,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2422.6722,NA,43.68160000000000,34.72770000000000,0.53940000000000,3.21720000000000,7.2458,2379.5317,43.6799,43.1405,0.5394,42.8119,3.5458,3.3474,0.1984,6.4158,2379.5317,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2468.7918,NA,46.11960000000000,48.66400000000000,1.43320000000000,2.62990000000000,9.7902,2423.2116,47.0134,45.5802,1.4332,44.6621,3.5480,3.2929,0.2551,-4.9841,2423.2116,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2512.7904,NA,43.99860000000000,41.67460000000000,0.50510000000000,2.96490000000000,7.4662,2470.2250,43.0705,42.5654,0.5051,38.7231,6.8072,3.4306,3.3766,5.3388,2470.2250,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2562.3502,NA,49.55980000000000,55.60150000000000,0.51740000000000,3.05920000000000,13.5079,2513.2955,49.5721,49.0547,0.5174,48.6188,3.4951,3.3288,0.1663,-12.5310,2513.2955,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2603.4755,NA,41.12530000000000,41.68680000000000,0.53600000000000,3.25620000000000,14.0694,2562.8676,41.1439,40.6079,0.5360,40.3671,3.4970,3.3514,0.1456,7.8853,2562.8676,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2630.0590,NA,26.58350000000000,20.84410000000000,0.49670000000000,3.40170000000000,8.3300,2604.0115,26.5442,26.0475,0.4967,25.8627,3.5865,3.2997,0.2868,20.2998,2604.0115,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2670.9384,NA,40.87940000000000,41.68570000000000,0.59520000000000,3.02440000000000,9.1363,2630.5557,40.9779,40.3827,0.5952,33.3647,10.0424,3.4682,6.5742,-15.1415,2630.5557,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2719.6839,NA,48.74550000000000,48.64500000000000,0.50360000000000,3.44850000000000,9.0358,2671.5336,48.6539,48.1503,0.5036,47.8881,3.7107,3.3297,0.3810,-7.6671,2671.5336,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2759.4764,NA,39.79250000000000,41.69290000000000,0.52410000000000,3.48870000000000,10.9362,2720.1875,39.8130,39.2889,0.5241,39.2669,3.5107,3.2949,0.2158,6.9610,2720.1875,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2801.1860,NA,41.70960000000000,41.69150000000000,0.60590000000000,3.41910000000000,10.9181,2760.0005,41.7914,41.1855,0.6059,41.0450,3.5596,3.3026,0.2570,-1.8785,2760.0005,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2823.2237,NA,22.03770000000000,20.85830000000000,0.48270000000000,3.05440000000000,9.7387,2801.7919,21.9145,21.4318,0.4827,14.3637,10.1225,3.3601,6.7624,20.9331,2801.7919,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2873.1488,NA,49.92510000000000,48.62630000000000,0.66330000000000,3.21170000000000,8.4399,2823.7064,50.1057,49.4424,0.6633,49.1195,3.5346,3.2833,0.2513,-26.7118,2823.7064,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2913.6589,NA,40.51010000000000,41.70360000000000,0.44400000000000,3.37000000000000,9.6334,2873.8121,40.2908,39.8468,0.4440,39.6651,3.5517,3.3171,0.2346,8.4021,2873.8121,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2951.5149,NA,37.85600000000000,41.68230000000000,0.65350000000000,3.37930000000000,13.4597,2914.1029,38.0655,37.4120,0.6535,37.2123,3.5790,3.3013,0.2777,-1.3915,2914.1029,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,2970.3865,NA,18.87160000000000,13.89810000000000,0.44420000000000,2.99280000000000,8.4862,2952.1684,18.6623,18.2181,0.4442,14.2439,6.9670,3.3858,3.5812,24.1674,2952.1684,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3008.7836,NA,38.39710000000000,41.69510000000000,0.47480000000000,3.15780000000000,11.7842,2970.8307,38.4277,37.9529,0.4748,37.5684,3.5423,3.3201,0.2222,-23.0328,2970.8307,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3046.9847,NA,38.20110000000000,41.70160000000000,0.46900000000000,3.33690000000000,15.2847,3009.2584,38.1953,37.7263,0.4690,37.4668,3.5964,3.3196,0.2768,-3.2739,3009.2584,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3068.5776,NA,21.59290000000000,20.83360000000000,0.50190000000000,3.36250000000000,14.5254,3047.4537,21.6258,21.1239,0.5019,20.9281,3.5583,3.2760,0.2823,17.3617,3047.4537,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3104.8297,NA,36.25210000000000,34.74900000000000,0.43760000000000,2.70310000000000,13.0223,3069.0795,36.1878,35.7502,0.4376,30.0005,8.4528,3.3923,5.0605,-13.1232,3069.0795,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3125.4664,NA,20.63670000000000,20.84330000000000,0.46450000000000,3.13130000000000,13.2289,3105.2673,20.6636,20.1991,0.4645,19.8570,3.4734,3.2588,0.2146,15.3445,3105.2673,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3159.1565,NA,33.69010000000000,34.73680000000000,0.56870000000000,3.47980000000000,14.2756,3125.9309,33.7943,33.2256,0.5687,33.2210,3.4844,3.3272,0.1572,-14.0732,3125.9309,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3192.9956,NA,33.83910000000000,27.80900000000000,0.43620000000000,3.19960000000000,8.2455,3159.7252,33.7066,33.2704,0.4362,32.9450,3.5250,3.3278,0.1972,5.9853,3159.7252,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3214.7539,NA,21.75830000000000,27.79130000000000,0.57830000000000,2.92510000000000,14.2785,3193.4318,21.9004,21.3221,0.5783,14.5621,9.6851,3.3779,6.3072,5.9153,3193.4318,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3246.6899,NA,31.93600000000000,27.78570000000000,0.43720000000000,2.54800000000000,10.1282,3215.3322,31.7949,31.3577,0.4372,31.1316,2.7741,2.5977,0.1764,-5.8853,3215.3322,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3265.3897,NA,18.69980000000000,20.85350000000000,0.55480000000000,2.59990000000000,12.2819,3247.1271,18.8174,18.2626,0.5548,18.1048,2.7577,2.5969,0.1608,10.9414,3247.1271,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3305.0446,NA,39.65490000000000,41.68450000000000,0.48930000000000,2.85730000000000,14.3115,3265.9445,39.5894,39.1001,0.4893,38.9576,2.9998,2.6052,0.3946,-22.8671,3265.9445,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3326.6931,NA,21.64850000000000,20.84840000000000,0.45770000000000,2.44390000000000,13.5114,3305.5339,21.6169,21.1592,0.4577,15.3704,8.2327,2.6480,5.5847,18.7410,3305.5339,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3361.7758,NA,35.08270000000000,34.73750000000000,0.42430000000000,2.70510000000000,13.1662,3327.1508,35.0493,34.6250,0.4243,34.4328,2.8973,2.5848,0.3125,-13.1206,3327.1508,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3398.6129,NA,36.83710000000000,34.75150000000000,0.47780000000000,2.82610000000000,11.0806,3362.2001,36.8906,36.4128,0.4778,36.3414,2.8975,2.6076,0.2899,0.2978,3362.2001,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3416.0175,NA,17.40460000000000,20.84940000000000,0.57730000000000,2.58800000000000,14.5254,3399.0907,17.5041,16.9268,0.5773,16.7824,2.7324,2.5677,0.1647,16.0412,3399.0907,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3452.1680,NA,36.15050000000000,34.73880000000000,0.45790000000000,2.05680000000000,13.1137,3416.5948,36.0311,35.5732,0.4579,32.7129,4.9171,2.6707,2.2464,-17.2347,3416.5948,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3470.5232,NA,18.35520000000000,13.90690000000000,0.48270000000000,2.61780000000000,8.6654,3452.6259,18.3800,17.8973,0.4827,17.7357,2.7794,2.5564,0.2230,22.1242,3452.6259,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3504.2649,NA,33.74170000000000,34.74390000000000,0.47680000000000,2.68390000000000,9.6676,3471.0059,33.7358,33.2590,0.4768,33.0795,2.8634,2.6067,0.2567,-16.3639,3471.0059,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3520.8588,NA,16.59390000000000,20.84600000000000,0.45360000000000,2.54390000000000,13.9197,3504.7417,16.5707,16.1171,0.4536,15.8826,2.7784,2.5934,0.1850,12.8898,3504.7417,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3555.0914,NA,34.23260000000000,27.79120000000000,0.44340000000000,2.26340000000000,7.4783,3521.3124,34.2224,33.7790,0.4434,26.9874,9.0550,2.7337,6.3213,-11.2205,3521.3124,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3573.1371,NA,18.04570000000000,20.83880000000000,0.49290000000000,2.50150000000000,10.2714,3555.5348,18.0952,17.6023,0.4929,17.3089,2.7949,2.5698,0.2251,13.3836,3555.5348,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3615.0209,NA,41.88380000000000,41.69310000000000,0.59050000000000,2.56370000000000,10.0807,3573.6300,41.9814,41.3909,0.5905,41.1977,2.7569,2.6029,0.1540,-23.5979,3573.6300,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3649.7744,NA,34.75350000000000,41.71330000000000,0.46710000000000,4.34450000000000,17.0405,3615.6114,34.6301,34.1630,0.4671,34.4009,4.1066,2.9455,1.1611,0.2681,3615.6114,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3671.2911,NA,21.51670000000000,13.88870000000000,0.55140000000000,2.27180000000000,9.4125,3650.2415,21.6010,21.0496,0.5514,15.0777,8.2437,2.6676,5.5761,20.7414,3650.2415,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3712.5647,NA,41.27360000000000,41.68480000000000,0.44370000000000,2.14850000000000,9.8237,3671.8425,41.1659,40.7222,0.4437,40.0210,2.8497,2.6286,0.2211,-20.0838,3671.8425,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3752.2379,NA,39.67320000000000,41.68700000000000,0.44890000000000,2.64250000000000,11.8375,3713.0084,39.6784,39.2295,0.4489,39.0552,2.8168,2.6154,0.2014,-0.5211,3713.0084,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3774.4626,NA,22.22470000000000,20.84810000000000,0.41900000000000,2.64420000000000,10.4609,3752.6868,22.1948,21.7758,0.4190,21.6107,2.8093,2.5764,0.2329,18.8303,3752.6868,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3818.4852,NA,44.02260000000000,48.68650000000000,0.50500000000000,2.26570000000000,15.1248,3774.8816,44.1086,43.6036,0.5050,37.4346,8.4347,2.7153,5.7194,-26.4917,3774.8816,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3858.9529,NA,40.46770000000000,34.69670000000000,0.46010000000000,3.34290000000000,9.3538,3818.9902,40.4228,39.9627,0.4601,39.7727,3.5329,3.3660,0.1669,9.4119,3818.9902,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3897.4015,NA,38.44860000000000,41.70240000000000,0.45040000000000,3.36360000000000,12.6076,3859.4130,38.4389,37.9885,0.4504,37.9001,3.4520,3.2785,0.1735,-1.2796,3859.4130,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3916.8026,NA,19.40110000000000,20.83630000000000,0.46630000000000,3.24830000000000,14.0428,3897.8519,19.4170,18.9507,0.4663,18.7629,3.4361,3.2626,0.1735,17.6026,3897.8519,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,3960.6526,NA,43.85000000000000,41.70610000000000,0.46450000000000,3.32170000000000,11.8989,3917.2689,43.8482,43.3837,0.4645,36.2839,10.4215,3.4383,6.9832,-22.2891,3917.2689,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4006.0609,NA,45.40830000000000,48.63220000000000,0.48330000000000,3.41680000000000,15.1228,3961.1171,45.4271,44.9438,0.4833,44.8320,3.5286,3.3290,0.1996,-4.7840,3961.1171,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4030.1553,NA,24.09440000000000,20.83850000000000,0.46360000000000,3.57200000000000,11.8669,4006.5442,24.0747,23.6111,0.4636,23.5030,3.6801,3.2667,0.4134,24.5886,4006.5442,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4067.4697,NA,37.31440000000000,34.75060000000000,0.50840000000000,3.30000000000000,9.3031,4030.6189,37.3592,36.8508,0.5084,36.5534,3.5974,3.2956,0.3018,-10.6759,4030.6189,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4123.1680,NA,55.69830000000000,55.58680000000000,0.57500000000000,3.10480000000000,9.1916,4067.9781,55.7649,55.1899,0.5750,47.5192,10.7755,3.4642,7.3113,-18.2276,4067.9781,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4164.7975,NA,41.62950000000000,41.69260000000000,0.46630000000000,3.39110000000000,9.2547,4123.7430,41.5208,41.0545,0.4663,40.9178,3.5278,3.3064,0.2214,14.0723,4123.7430,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4198.7598,NA,33.96230000000000,34.73720000000000,0.57880000000000,2.96690000000000,10.0296,4165.2638,34.0748,33.4960,0.5788,30.6786,5.7843,3.3999,2.3844,6.7836,4165.2638,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4217.3377,NA,18.57790000000000,20.85490000000000,0.51070000000000,3.45670000000000,12.3066,4199.3386,18.5098,17.9991,0.5107,17.8963,3.5595,3.2685,0.2910,13.2199,4199.3386,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4257.2589,NA,39.92120000000000,41.69460000000000,0.93350000000000,3.25250000000000,14.0800,4217.8484,40.3440,39.4105,0.9335,31.1663,11.4967,3.5586,7.9381,-23.1848,4217.8484,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4280.4591,NA,23.20020000000000,20.83880000000000,0.72600000000000,4.25420000000000,11.7186,4258.1924,22.9927,22.2667,0.7260,21.7968,4.7241,3.3822,1.3419,19.5052,4258.1924,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4318.8694,NA,38.41030000000000,41.69660000000000,1.57870000000000,3.38770000000000,15.0049,4281.1851,39.2630,37.6843,1.5787,37.4361,3.6359,3.2971,0.3388,-18.7039,4281.1851,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4350.7191,NA,31.84970000000000,27.79440000000000,0.50250000000000,3.36660000000000,10.9496,4320.4481,30.7735,30.2710,0.5025,30.0855,3.5521,3.3031,0.2490,11.4686,4320.4481,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4375.7383,NA,25.01920000000000,27.79630000000000,0.69380000000000,2.99490000000000,13.7267,4351.2216,25.2105,24.5167,0.6938,16.0658,11.4458,3.3878,8.0580,2.9772,4351.2216,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4474.3495,NA,98.61120000000000,NA,0.99850000000000,0.00000000000000,NA,4376.4321,98.9159,97.9174,0.9985,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4531.8076,NA,57.45810000000000,NA,5.82060000000000,0.00000000000000,NA,4475.3480,62.2802,56.4596,5.8206,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4570.0672,NA,38.25960000000000,NA,12.78270000000000,0.00000000000000,NA,4537.6282,45.2217,32.4390,12.7827,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4619.8023,NA,49.73510000000000,NA,0.81830000000000,0.00000000000000,NA,4582.8499,37.7707,36.9524,0.8183,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4665.8973,NA,46.09500000000000,NA,0.94740000000000,0.00000000000000,NA,4620.6206,46.2241,45.2767,0.9474,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4708.5523,NA,42.65500000000000,NA,0.87070000000000,0.00000000000000,NA,4666.8447,42.5783,41.7076,0.8707,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4734.5473,NA,25.99500000000000,NA,0.46240000000000,0.00000000000000,NA,4709.4230,25.5867,25.1243,0.4624,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4775.8073,NA,41.26000000000000,NA,0.51630000000000,0.00000000000000,NA,4735.0097,41.3139,40.7976,0.5163,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4821.5968,NA,45.78950000000000,NA,0.45210000000000,0.00000000000000,NA,4776.3236,45.7253,45.2732,0.4521,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4876.8968,NA,55.30000000000000,NA,0.73340000000000,0.00000000000000,NA,4822.0489,55.5813,54.8479,0.7334,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4924.5811,NA,47.68430000000000,NA,0.70250000000000,0.00000000000000,NA,4877.6302,47.6534,46.9509,0.7025,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4962.7820,NA,38.20090000000000,NA,0.49440000000000,0.00000000000000,NA,4925.2836,37.9928,37.4984,0.4944,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,4995.1176,NA,32.33560000000000,NA,0.83470000000000,0.00000000000000,NA,4963.2764,32.6759,31.8412,0.8347,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5013.2516,NA,18.13400000000000,NA,0.45580000000000,0.00000000000000,NA,4995.9523,17.7551,17.2993,0.4558,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5042.1784,NA,28.92680000000000,NA,0.49780000000000,0.00000000000000,NA,5013.7074,28.9688,28.4710,0.4978,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5061.2273,NA,19.04890000000000,NA,1.02290000000000,0.00000000000000,NA,5042.6762,19.5740,18.5511,1.0229,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5091.0380,NA,29.81070000000000,NA,0.68740000000000,0.00000000000000,NA,5062.2502,29.4752,28.7878,0.6874,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5109.8009,NA,18.76290000000000,NA,0.45660000000000,0.00000000000000,NA,5091.7254,18.5321,18.0755,0.4566,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5141.3715,NA,31.57060000000000,NA,0.58730000000000,0.00000000000000,NA,5110.2575,31.7013,31.1140,0.5873,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5155.5043,NA,14.13280000000000,NA,0.44560000000000,0.00000000000000,NA,5141.9588,13.9911,13.5455,0.4456,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5172.7528,NA,17.24850000000000,NA,0.68440000000000,0.00000000000000,NA,5155.9499,17.4873,16.8029,0.6844,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5203.8648,NA,31.11200000000000,NA,0.43030000000000,0.00000000000000,NA,5173.4372,30.8579,30.4276,0.4303,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5220.4505,NA,16.58570000000000,NA,0.43940000000000,0.00000000000000,NA,5204.2951,16.5948,16.1554,0.4394,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5251.6048,NA,31.15430000000000,NA,0.46300000000000,0.00000000000000,NA,5220.8899,31.1779,30.7149,0.4630,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5266.7258,NA,15.12100000000000,NA,0.57460000000000,0.00000000000000,NA,5252.0678,15.2326,14.6580,0.5746,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
javaw.exe,36592,0x23BCC791C40,DXGI,0,512,0,Composed: Flip,5309.3969,NA,42.67110000000000,NA,1.02660000000000,0.00000000000000,NA,5267.3004,43.1231,42.0965,1.0266,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
